CODE,NUTS3,POPULATION,POP_DENS,POP_60,P_POP_60,P_MALES,POP 014,P_POP_0_14,POP 1529,P_POP_15_29,POP 3044,P_POP_30_44,POP 4559,P_POP_45_59,POP_GROWTH,HOUSEHOLDS,DWELLINGS,SURFACE_AREA,COVID19_D,COVID19_CCONF,DURATION_LD,LAG_LD,NO2,WIND,TEMP,NTI,PRESSURE,PRECIPITATION,SOLAR_RAD,LAI,PM25
RO,RO121,325078,52,90004,27.68689,49.28386,48136,14.80752,50796,15.62579,65858,20.25914,70284,21.62066,3,114314,153401,6207.83,44,1116,51,28,0.81289,1.5964,7.363,4.69102,0.86472,57.89157,12725.94871,1.66957,7.363
RO,RO122,547398,102,139993,25.57426,48.60029,91383,16.69407,85295,15.5819,125388,22.90619,105339,19.24359,1,202852,252886,5330.42,157,4564,51,28,0.83988,1.95315,6.14787,6.92247,0.84019,52.43976,12959.37016,2.18521,6.14787
RO,RO123,201612,54,48927,24.2679,49.504,34595,17.1592,32188,15.96532,45273,22.45551,40629,20.15207,3,72209,90643,3684.58,17,752,51,28,0.74899,2.38509,6.03113,3.9345,0.83713,48.48157,13007.05483,2.53327,6.03113
RO,RO124,301640,45,73999,24.53222,49.36779,50029,16.58567,49260,16.33073,68469,22.69891,59883,19.85247,3,107783,135974,6589.15,27,702,51,28,0.60596,2.13043,4.97042,3.4586,0.80367,51.16697,12690.75577,2.01271,4.97042
RO,RO125,533685,80,134497,25.20157,49.04691,88631,16.60736,89451,16.76101,113602,21.28634,107504,20.14372,2,189416,232616,6656.59,107,1400,51,28,1.12745,1.48063,7.26697,5.49086,0.88078,53.22775,12767.31052,1.53608,7.26697
RO,RO126,397397,73,93937,23.63807,48.54138,66905,16.83581,68271,17.17955,90532,22.78125,77752,19.56532,1,140658,184619,5400.12,88,1449,51,28,0.93847,1.56108,7.10919,4.92742,0.86934,55.93445,12896.80797,1.37354,7.10919
RO,RO211,585303,88,150095,25.64398,49.37699,101679,17.37203,103837,17.74073,111405,19.03373,118287,20.20953,3,219727,282485,6574.66,141,2740,51,28,0.80406,2.70216,8.20259,5.8741,0.91759,45.55456,13076.62578,1.93557,8.20259
RO,RO212,380526,76,96109,25.25688,49.7175,64114,16.84878,69191,18.18299,74454,19.56607,76658,20.14527,5,139264,177984,4937.06,96,1329,51,28,0.9093,2.74163,9.02049,6.06968,0.93266,46.99388,12584.96503,0.91239,9.02049
RO,RO213,786020,144,167731,21.33928,49.70637,143152,18.21226,154377,19.64034,180347,22.94433,140413,17.86379,0,275329,327867,5429.21,111,2973,51,28,0.82982,2.77471,9.29543,7.19114,0.9467,46.47802,12952.79372,0.8856,9.29543
RO,RO214,442416,75,123777,27.97751,49.2324,72532,16.39452,73115,16.5263,82318,18.60647,90674,20.49519,4,175050,222891,5849.32,80,2129,51,28,0.76592,2.556,7.24849,5.46991,0.87507,47.36958,12791.82263,1.96363,7.24849
RO,RO215,621810,73,146218,23.5149,49.58122,115770,18.61823,117893,18.95965,120475,19.37489,121454,19.53233,2,216051,271468,8474.61,363,5928,51,28,0.74437,2.41494,6.09989,5.32187,0.81662,56.22542,12409.1508,2.12821,6.09989
RO,RO216,375969,71,94935,25.25075,50.32755,71097,18.91034,66340,17.64507,67831,18.04165,75766,20.15219,4,139910,176607,5276.09,72,1850,51,28,0.74971,3.00406,9.5431,4.53771,0.95242,44.9522,13241.63943,0.67564,9.5431
RO,RO221,290387,61,86531,29.79851,48.96948,40346,13.89387,42022,14.47103,58026,19.9823,63462,21.85428,6,112165,138170,4742.09,49,1702,51,28,0.81876,3.03354,10.90773,3.80849,1.05865,39.2755,13592.11845,0.54272,10.90773
RO,RO222,414814,68,121359,29.25624,49.0779,61088,14.7266,62796,15.13835,79558,19.1792,90013,21.69961,5,153390,202418,6070.37,79,2246,51,28,0.77584,2.81882,9.40064,3.42672,0.97714,45.04545,13368.19675,1.3602,9.40064
RO,RO223,670688,95,164211,24.48396,48.53792,108889,16.23542,105814,15.77693,154515,23.03828,137259,20.4654,2,240851,297762,7064.61,42,1688,51,28,0.79848,3.62639,11.34184,4.7653,1.10353,37.53741,13464.73796,0.21337,11.34184
RO,RO224,503875,113,132716,26.33907,49.15485,77395,15.35996,83554,16.58229,103655,20.57157,106555,21.14711,4,186234,233317,4436.74,158,3302,51,28,0.79782,3.07684,10.33309,5.09308,1.00311,42.02424,13496.60131,0.30291,10.33309
RO,RO225,195352,23,53984,27.63422,49.92885,30224,15.47156,29200,14.94738,39283,20.10883,42661,21.83802,6,76214,97796,8438.4,24,538,51,28,0.77097,3.71947,10.91535,1.14452,1.07125,34.9608,13543.16903,0.92902,10.91535
RO,RO226,321047,66,88921,27.69719,48.94984,53053,16.52499,52885,16.47267,60956,18.98663,65232,20.31852,4,126325,158632,4824.8,101,2380,51,28,0.79782,2.96425,8.89174,3.98791,0.94119,44.8351,13292.98488,1.55433,8.89174
RO,RO311,579937,85,153675,26.49857,48.75788,82361,14.20172,89740,15.47409,124031,21.38698,130130,22.43864,4,218809,280654,6792,209,5017,51,28,0.81601,1.98387,7.98495,5.86467,0.89437,53.71842,13055.80761,1.52264,7.98495
RO,RO312,284379,56,76474,26.89158,49.31693,46469,16.34052,45571,16.02474,56483,19.86187,59382,20.88129,5,99149,128253,5069.9,28,540,51,28,0.93465,2.79828,11.13313,4.13418,1.09886,42.54941,13512.30493,0.40607,11.13313
RO,RO313,490917,121,123533,25.16372,49.48902,72477,14.7636,81860,16.67492,109843,22.37507,103204,21.0227,4,166874,217429,4028.67,120,3080,51,28,0.96756,2.06536,9.13881,8.22801,0.97325,48.69214,13278.86585,1.36761,9.13881
RO,RO314,265779,75,71925,27.06196,49.6736,39257,14.77054,44533,16.75565,55447,20.86207,54617,20.54978,4,91638,120218,3536.02,13,690,51,28,1.12501,2.37004,10.92492,6.84923,1.07601,46.82448,13418.20741,0.59193,10.92492
RO,RO315,255972,57,67387,26.32593,49.35891,43596,17.03155,41238,16.11036,49258,19.24351,54493,21.28866,5,92348,114765,4437.64,50,962,51,28,0.82911,2.89111,10.97182,3.8579,1.08174,40.98747,13517.75918,0.44074,10.97182
RO,RO316,717995,152,196144,27.3183,48.67485,103654,14.43659,106835,14.87963,150524,20.96449,160838,22.40099,4,257168,327620,4693.38,140,4230,51,28,0.8101,2.46648,8.15927,9.62128,0.93037,49.53638,13219.26595,1.8206,8.15927
RO,RO317,336275,58,113247,33.6769,49.36168,44638,13.27425,48723,14.48903,58531,17.40569,71136,21.15411,8,127313,171742,5784.15,23,592,51,28,1.10997,2.17896,11.38797,3.52136,1.06394,44.64588,13200.54262,0.28974,11.38797
RO,RO321,1815233,7561,436115,24.02529,46.35443,263755,14.53009,249188,13.7276,519011,28.59198,347164,19.12504,2,715137,865555,239.22,265,11018,51,28,1.12501,2.38468,10.5806,62.93056,1.07257,47.9443,13395.76635,0.70957,10.5806
RO,RO322,474647,303,89666,18.89109,48.84493,81116,17.08975,77883,16.40862,133641,28.15587,92341,19.45467,12,144804,189952,1558.28,54,2179,51,28,0.89785,2.38205,10.41371,28.25365,1.07049,46.95121,13473.47087,0.83304,10.41371
RO,RO411,624828,84,165096,26.42263,48.80943,90092,14.41869,103173,16.51222,136028,21.77047,130439,20.87599,4,229784,286234,7404.92,43,1717,51,28,1.14358,1.87895,11.38057,3.52721,1.06523,48.51191,13164.46787,0.53271,11.38057
RO,RO412,316386,57,78705,24.87626,49.49619,42794,13.52588,52548,16.60883,66872,21.13621,75467,23.85283,5,114567,160678,5547.06,66,1551,51,28,0.99751,1.58281,9.31111,3.52943,0.94154,60.88741,12986.7095,1.92875,9.31111
RO,RO413,241958,49,67792,28.01809,49.25235,33279,13.75404,37870,15.65148,48095,19.87742,54922,22.69898,6,93489,132076,4923.07,59,1133,51,28,0.93927,1.8653,10.5727,2.25914,1.01267,54.41399,13145.50546,1.20443,10.5727
RO,RO414,395625,72,113426,28.67008,49.32575,52859,13.36088,62635,15.83191,78053,19.72904,88652,22.40809,6,145255,191105,5485.18,41,1312,51,28,1.09493,1.9153,11.16418,3.85708,1.04645,47.36908,13143.06924,0.41968,11.16418
RO,RO415,349503,61,107226,30.67956,49.02476,46525,13.31176,52206,14.93721,65988,18.88052,77558,22.19094,4,136996,184297,5737.85,24,1189,51,28,1.01301,1.69752,8.11055,3.51741,0.89598,59.03627,12991.4183,1.70203,8.11055
RO,RO421,415495,54,106622,25.66144,48.66364,62802,15.11498,68274,16.43197,91493,22.02024,86304,20.77137,3,149508,196254,7688.41,132,1831,51,28,1.01289,2.12032,9.91197,3.08341,0.99059,50.7248,12751.44682,1.15686,9.91197
RO,RO422,271737,32,76626,28.19859,48.80123,37826,13.92008,42733,15.72587,55150,20.29536,59402,21.86011,5,97039,137671,8487.68,53,664,51,28,0.8842,2.35005,8.40324,1.18261,0.9251,62.74637,12925.86592,1.68157,8.40324
RO,RO423,384280,54,108328,28.18986,48.94348,53210,13.84667,56357,14.66561,74360,19.35047,92025,23.94738,5,148903,200039,7030.7,114,1689,51,28,0.92687,1.65492,7.66791,3.54759,0.87341,60.04123,12780.92905,1.83749,7.66791
RO,RO424,697620,80,156674,22.45836,48.45948,102598,14.70686,125066,17.92753,178154,25.5374,135128,19.36986,0,252538,303556,8633.94,125,2561,51,28,1.22136,2.3099,10.47134,4.52371,1.01937,51.03659,12973.31467,0.81687,10.47134
SI,SI031,113770,85,34273,30.12481,49.35923,15136,13.30403,14822,13.02804,23683,20.81656,25856,22.72655,2,43842,48175,1325.68,21,255,,,1.72169,1.99626,9.65394,10.87543,1.00369,68.35397,11989.62463,1.69964,9.65394
SI,SI032,323153,149,89640,27.73918,50.07937,44620,13.8077,48254,14.93225,68375,21.15871,72264,22.36216,0,135272,137427,2153.8,3,238,,,1.67489,1.92365,9.23568,14.02951,0.96492,87.13345,11935.93965,1.57464,9.23568
SI,SI033,70319,68,19943,28.36076,50.4956,10180,14.47688,9768,13.89098,14509,20.63311,15919,22.63826,1,28540,26805,1033.32,1,118,,,1.6281,1.91715,7.88233,5.91667,0.85387,102.32086,11676.59876,2.69364,7.88233
SI,SI034,255603,111,67795,26.52355,50.46694,38656,15.12345,36103,14.12464,55937,21.88433,57112,22.34403,0,104020,100917,2284.84,38,525,,,1.67489,1.84187,8.38344,10.69551,0.9008,106.86555,11790.40027,2.24916,8.38344
SI,SI035,56726,117,16254,28.65353,49.54166,8173,14.40786,7716,13.60223,11863,20.91281,12720,22.42358,2,23315,24007,481.93,12,145,,,1.6281,1.60943,8.55067,9.57778,0.92165,108.68623,11797.04827,2.91108,8.55067
SI,SI036,75295,78,21050,27.9567,50.59964,11110,14.7553,10554,14.01687,15730,20.89116,16851,22.37997,4,29954,31813,962.04,0,52,,,1.41147,1.68671,9.84517,11.9037,1.00418,91.72378,12048.29301,2.12256,9.84517
SI,SI037,143655,54,36678,25.532,50.78626,23211,16.15746,21709,15.1119,30947,21.54258,31110,21.65605,1,54013,57247,2659.1,18,251,,,1.41794,1.80284,8.73994,6.21551,0.94685,108.70462,12017.52396,2.96771,8.73994
SI,SI038,52371,36,13946,26.62924,49.84438,8362,15.96685,7867,15.02167,11123,21.23885,11073,21.14338,0,20638,22230,1447.13,0,96,,,1.86622,2.25867,8.04038,4.50613,0.9076,136.51947,12032.42958,3.01006,8.04038
SI,SI041,548076,235,134371,24.51686,49.21836,87543,15.97278,91480,16.69112,122101,22.27811,112581,20.54113,2,217426,215918,2318.76,23,839,,,1.65589,1.5614,8.45444,14.25347,0.92843,125.87449,11769.1214,2.46036,8.45444
SI,SI042,204030,95,56966,27.9204,50.75038,31549,15.46292,27433,13.44557,43998,21.56448,44084,21.60663,0,77283,79502,2122.03,6,194,,,1.44556,1.89823,6.33241,9.21065,0.81623,148.40285,11638.27642,2.27504,6.33241
SI,SI043,117212,50,34862,29.74269,50.2986,17381,14.82869,15303,13.05583,24123,20.58066,25543,21.79214,1,45983,50829,2309.51,5,87,,,1.89384,1.92204,8.05985,5.58433,0.88832,173.18436,11809.43821,2.63428,8.05985
SI,SI044,114728,110,33045,28.80291,49.71498,16132,14.06108,15204,13.25221,25301,22.05303,25046,21.83076,2,47547,55218,1037.38,1,86,,,2.52467,2.14332,11.37283,14.09144,1.04822,124.92512,12230.28702,2.50742,11.37283
SE,SE110,2353123,328,489739,20.8123,50.0231,439288,18.6683,441908,18.77964,524625,22.29484,457563,19.44492,8,1028615,1077125,7143.91,2391,22988,,,1.64745,4.25621,6.16172,21.66248,0.82049,47.68938,9897.00361,1.46867,6.16172
SE,SE121,378282,44,90328,23.87848,50.02961,67485,17.83987,79465,21.00682,72849,19.25786,68155,18.01698,9,171664,177895,8605.08,242,3777,,,1.50772,3.32809,5.62196,7.84328,0.78035,49.49704,9646.58308,1.84927,5.62196
SE,SE122,295481,42,83519,28.26544,50.21507,53719,18.18019,51079,17.28673,50975,17.25153,56189,19.01611,6,134829,140221,7008.25,253,2428,,,1.43526,3.29702,6.21234,8.22554,0.79656,47.88217,9747.11312,1.67493,6.21234
SE,SE123,462455,38,119893,25.92533,50.63433,80823,17.47694,90985,19.67435,84636,18.30146,86118,18.62192,5,214942,228078,12177.44,263,3812,,,1.3575,3.27985,6.24491,6.33525,0.79814,48.89233,9757.12561,1.63489,6.24491
SE,SE124,303031,31,80990,26.72664,50.11962,53248,17.5718,58390,19.26866,54080,17.84636,56323,18.58655,6,143453,150573,9615.09,171,2659,,,1.26135,2.85214,5.45425,7.07653,0.76149,60.06046,9523.31234,1.9929,5.45425
SE,SE125,274569,48,74815,27.24816,50.40773,48256,17.57518,49652,18.08361,48690,17.73325,53156,19.3598,5,127512,135181,5655.15,183,2742,,,1.38214,2.85656,5.4513,9.76087,0.75624,52.75445,9529.08785,1.87324,5.4513
SE,SE211,361624,31,94953,26.25738,50.62247,66241,18.31764,67717,18.7258,64631,17.87243,68082,18.82674,6,161101,170212,11626.73,181,4951,,,1.45474,3.17079,5.7272,7.86512,0.7917,60.27196,9675.24292,1.81411,5.7272
SE,SE212,200447,21,53358,26.61951,50.90722,36514,18.21629,37854,18.88479,36405,18.16191,36316,18.11751,7,90945,96290,9319.58,108,1408,,,1.73498,2.7968,6.16497,5.98304,0.81279,61.13278,9756.80359,2.08338,6.16497
SE,SE213,244819,21,75820,30.96982,50.49486,40550,16.56326,41698,17.03217,39932,16.31083,46819,19.12392,4,116109,124033,11565.16,62,885,,,1.4844,3.39978,6.55926,4.88869,0.82925,48.86339,9934.14853,1.97177,6.55926
SE,SE214,59400,19,19191,32.30808,49.88889,9217,15.51684,9871,16.61785,9387,15.80303,11734,19.75421,4,27798,29170,3146.79,6,318,,,1.52794,5.43349,6.86048,3.17764,0.8738,46.63135,10330.83232,1.81801,6.86048
SE,SE221,159649,52,46932,29.39699,50.99249,27145,17.00293,27918,17.48711,27144,17.0023,30510,19.11067,4,74672,79682,3016.07,16,609,,,1.80238,4.22077,7.04163,8.83866,0.87489,53.94994,9951.41369,2.30743,7.04163
SE,SE224,1366392,121,339441,24.84214,49.91167,248987,18.22222,252925,18.51043,268781,19.67086,256258,18.75435,7,614125,638714,11214.71,285,4803,,,2.43273,3.72999,7.35322,14.05327,0.88199,60.32235,9846.97683,1.81398,7.35322
SE,SE231,330466,58,90727,27.45426,50.10561,60021,18.16253,57288,17.33552,57901,17.52102,64529,19.52667,7,144500,149212,5649.77,81,2166,,,2.32809,3.49677,6.74533,9.66222,0.858,79.93074,9661.99339,1.46943,6.74533
SE,SE232,1714225,59,427051,24.91219,50.32251,303196,17.68706,325049,18.96186,334202,19.49581,324727,18.94308,6,776293,814191,28879.71,848,18748,,,1.67173,3.67562,6.38258,8.41313,0.80956,64.18173,9597.83777,1.48028,6.38258
SE,SE311,281593,13,84508,30.01069,50.30026,45910,16.30367,49804,17.68652,46809,16.62293,54562,19.37619,3,136918,146177,21548.55,73,1180,,,1.14065,2.64307,4.64643,3.63376,0.72602,62.82689,9405.49692,1.63789,4.64643
SE,SE312,287272,9,88053,30.65144,50.57924,48793,16.98495,48213,16.78305,47986,16.70403,54227,18.87654,3,136311,146394,30300.41,174,2153,,,0.87327,2.66403,2.82816,4.01643,0.66198,58.87709,9122.75266,1.65992,2.82816
SE,SE313,286591,15,86145,30.05852,50.32433,47535,16.58635,49805,17.37842,47204,16.47086,55902,19.50585,3,137737,147150,19715.13,162,3199,,,0.76794,2.76249,3.86496,5.04221,0.69811,54.37302,9187.71418,1.79766,3.86496
SE,SE321,245104,11,74456,30.37731,50.51121,40797,16.64477,41135,16.78267,41308,16.85325,47408,19.34199,1,117097,127571,23192.73,133,1853,,,0.59468,2.59283,2.44349,4.19144,0.64847,54.49106,8845.89792,1.42707,2.44349
SE,SE322,130323,2,38607,29.62409,50.64954,22119,16.97245,22574,17.32158,22549,17.30239,24474,18.77949,3,62876,70957,54356.25,64,1189,,,0.54687,3.0461,1.24151,1.64392,0.60739,56.90457,8637.74713,1.31861,1.24151
SE,SE331,270456,5,72918,26.96113,50.68995,45515,16.82899,54533,20.16335,49352,18.2477,48138,17.79883,3,129104,140988,59995.74,31,861,,,0.55945,2.98002,0.64683,2.41438,0.58372,54.68784,8374.00037,1.04278,0.64683
SE,SE332,250057,2,76229,30.48465,51.21072,38609,15.44008,45117,18.04269,41323,16.52543,48779,19.50715,0,122255,133814,108564.27,88,1664,,,0.51658,3.08143,0.89912,1.47718,0.54318,47.59433,8007.0149,0.79272,0.89912
CH,CH011,802965,276,172276,21.45498,49.11136,129682,16.15039,154695,19.26547,173840,21.64976,172472,21.47939,6,348911,408755,2891.79,272,43908,,,1.77375,2.5849,7.6398,17.31481,0.83629,104.24181,12472.27286,1.72036,7.6398
CH,CH012,345051,66,87492,25.35625,49.53645,50223,14.55524,62745,18.18427,67311,19.50755,77280,22.39669,5,149720,255191,5176.58,104,15383,,,2.43226,4.18285,1.12702,9.81743,0.53162,87.33203,14068.82421,0.92847,1.12702
CH,CH013,501848,2041,107705,21.46168,48.4838,78674,15.67686,93192,18.56977,114020,22.72003,108257,21.57167,6,202747,233757,244.18,133,44126,,,2.03291,2.29751,9.83549,38.64352,0.9596,84.84452,12377.38308,1.33482,9.83549
CH,CH021,1040270,175,279263,26.84524,49.06495,148232,14.24938,174359,16.76094,206546,19.85504,231870,22.28941,3,471195,568114,5910.97,33,15733,,,1.51459,3.09118,5.93399,13.34404,0.7611,98.75372,12596.81229,2.04146,5.93399
CH,CH022,318862,191,66620,20.89305,50.10945,53117,16.6583,61675,19.34222,66007,20.7008,71443,22.40562,6,129968,149166,1658.18,70,14271,,,1.77375,2.4778,7.37978,19.26023,0.83039,99.32504,12451.95624,1.99606,7.37978
CH,CH023,274366,347,70952,25.86035,49.91836,38593,14.06625,47519,17.31957,53064,19.34059,64238,23.41325,4,121260,136968,783.41,31,4972,,,2.42327,2.56661,8.35525,23.76003,0.90256,99.66757,11799.69413,2.4184,8.35525
CH,CH024,178439,222,43518,24.38817,48.94726,27831,15.59693,33057,18.52566,35350,19.81069,38683,21.67856,1,81132,95330,795.7,22,4561,,,2.2139,2.8923,6.84155,15.85922,0.81968,104.53967,12069.28149,1.89942,6.84155
CH,CH025,73817,88,19853,26.89489,49.48589,11169,15.13066,13736,18.60818,13025,17.64499,16034,21.72128,2,31890,38412,830.96,0,3350,,,2.86341,2.91623,7.68414,15.20747,0.87316,95.9452,11857.88562,2.3401,7.68414
CH,CH031,195615,5297,50189,25.65703,48.33014,25663,13.11914,32259,16.49107,46433,23.73693,41071,20.99583,3,97123,110422,36.61,101,6243,,,3.33194,2.38904,9.98466,57.72917,0.98674,72.59298,11609.33894,1.27546,9.98466
CH,CH032,289701,560,80950,27.9426,49.04954,41182,14.21535,45829,15.81941,54274,18.73449,67466,23.28815,3,128165,140871,512.92,0,6022,,,3.33194,2.51849,8.84788,22.60833,0.93185,96.7262,11675.44789,2.4104,8.84788
CH,CH033,679635,484,159850,23.51998,50.25212,103845,15.27953,117142,17.23602,141760,20.85825,157038,23.10623,6,292202,321109,1391.01,183,25309,,,3.07891,2.17605,9.09397,31.27778,0.94779,101.00471,11549.75895,2.38953,9.09397
CH,CH040,1524706,885,338888,22.22645,49.74021,231288,15.16935,258549,16.9573,364080,23.8787,331901,21.7682,6,680677,743896,1708.7,401,68865,,,2.82587,2.20867,8.89737,39.27951,0.92824,93.32541,11506.80181,2.44422,8.89737
CH,CH051,40725,59,10670,26.20012,50.61756,5793,14.22468,7257,17.81952,7910,19.42296,9095,22.33272,3,17985,22814,679.59,183,25309,,,2.8997,3.53234,3.70197,8.86574,0.64974,146.99213,12534.72498,1.93877,3.70197
CH,CH052,82194,276,22541,27.42414,49.47928,11460,13.94262,13937,16.95623,15836,19.26661,18420,22.41039,4,37177,42294,295.27,92,1972,,,2.82587,2.35442,8.60368,13.6684,0.93091,77.50039,11308.03413,2.5261,8.60368
CH,CH053,55639,229,14347,25.78587,50.54189,8331,14.97331,9621,17.29183,10320,18.54814,13020,23.40085,3,23823,29073,240.65,0,456,,,2.66923,2.57613,6.91849,26.15741,0.79335,119.89699,11785.30238,3.30643,6.91849
CH,CH055,509099,257,121720,23.90891,50.07435,77477,15.21845,95971,18.85115,101938,20.02322,111993,21.99828,3,219959,257078,1964.94,139,10640,,,2.42055,2.70027,6.59865,18.04754,0.78617,119.46419,11969.18206,2.86317,6.59865
CH,CH057,277494,322,65352,23.55078,50.33118,42026,15.14483,49858,17.96724,55364,19.95142,64894,23.38573,6,119727,133658,855.23,34,5795,,,2.82587,2.15633,9.07471,24.86932,0.94012,82.73698,11431.10068,2.88001,9.07471
CH,CH061,410896,275,95078,23.13919,49.82453,62505,15.21188,77019,18.74416,84642,20.59937,91652,22.3054,5,176082,197239,1480.82,19,7464,,,2.66148,2.43115,7.94337,19.52662,0.86015,113.66846,11967.24159,2.69564,7.94337
CH,CH062,36617,34,9711,26.52047,51.0446,5408,14.7691,6549,17.88514,6815,18.61157,8134,22.21373,2,15253,19855,1067.92,89,6230,,,2.97353,4.10904,2.27071,5.00926,0.58712,132.38755,12974.87506,1.32688,2.27071
CH,CH063,159271,175,37764,23.71053,51.24787,23057,14.47658,27235,17.09979,32186,20.20832,39029,24.50477,5,67829,78488,903.93,0,960,,,2.8997,2.90256,6.37112,13.01894,0.77307,132.04392,12147.139,2.44053,6.37112
CH,CH064,37932,77,9391,24.75746,50.65907,5713,15.06116,6639,17.50237,7245,19.09997,8944,23.57904,3,16053,21533,486.59,0,298,,,2.24406,3.11671,5.87477,8.07242,0.73337,120.0044,12450.41923,2.41325,5.87477
CH,CH065,43527,158,11541,26.51458,51.21878,5880,13.50886,7321,16.81945,8180,18.79293,10605,24.36419,4,19063,21947,273.57,0,474,,,2.24406,2.93397,6.25502,14.8125,0.77429,121.92342,12308.40698,2.48876,6.25502
CH,CH066,127240,533,28578,22.45992,50.55643,19516,15.33794,20413,16.04291,27852,21.88934,30881,24.26988,7,54477,58638,236.67,0,5484,,,2.8997,2.29581,8.38663,30.48148,0.88729,112.87404,11769.78927,2.51546,8.38663
CH,CH070,355156,126,100931,28.41878,48.77659,47262,13.30739,55564,15.64496,66137,18.62196,85262,24.00692,2,163212,240779,2791.62,139,5530,,,2.97353,2.67674,5.4655,9.69955,0.71176,117.879,13200.18463,1.68507,5.4655
UK,UKC11,292641,978,71544,24.4477,49.16399,54266,18.54354,51717,17.67251,53791,18.38122,61323,20.95503,2,127966,131141,295.8,208,1681,52,51,4.75542,5.05294,9.12001,47.63715,0.96385,57.49948,9247.12955,1.18912,9.12001
UK,UKC12,279274,935,70472,25.234,48.98952,51533,18.45249,54100,19.37166,47407,16.97509,55762,19.96677,2,123934,127842,295.46,260,1849,52,51,5.86639,5.85094,8.45619,33.94861,0.94784,69.32914,9293.32732,1.35442,8.45619
UK,UKC13,107342,544,28164,26.23763,48.68551,19132,17.82341,17457,16.26297,19674,18.32833,22915,21.34766,2,49313,51196,194.97,70,630,52,51,3.64445,4.40153,8.92648,36.58333,0.93474,55.88368,9203.55174,1.25724,8.92648
UK,UKC14,531417,238,143211,26.94889,49.19263,86325,16.24431,99354,18.69605,89104,16.76725,113423,21.3435,3,240247,243637,2203.54,497,3523,52,51,4.75542,5.23918,7.91351,19.52685,0.89457,81.42942,9162.11093,1.9561,7.91351
UK,UKC21,322751,64,101883,31.56706,48.79086,49467,15.32668,47312,14.65898,52108,16.14495,71981,22.30233,2,146964,156468,4965.34,212,1675,52,51,3.64445,4.98568,7.7764,4.70531,0.90169,79.92594,9045.01997,1.99605,7.7764
UK,UKC22,866587,2142,204708,23.62233,49.35904,144071,16.62511,186390,21.50852,161494,18.63564,169924,19.60842,3,396391,397811,400.14,606,5086,52,51,3.64445,4.87099,8.80354,55.36905,0.93523,54.53472,9198.19012,1.42744,8.80354
UK,UKC23,279294,2021,72310,25.89028,48.754,46434,16.62549,52562,18.8196,48995,17.54245,58993,21.12219,1,126170,128789,136.64,270,1871,52,51,3.64445,5.38573,9.0807,58.30556,0.95913,54.82205,9251.51967,1.2022,9.0807
UK,UKD11,234636,114,69480,29.61182,49.54738,37355,15.9204,37116,15.81854,37712,16.07255,52973,22.57667,0,107465,114878,2036.12,178,1385,52,51,2.06858,5.48183,8.01093,7.42659,0.9338,111.75986,8970.92719,2.1154,8.01093
UK,UKD12,267656,57,85854,32.07625,49.09847,40335,15.06972,39638,14.80931,41553,15.52478,60276,22.51995,1,124390,136142,4661.91,221,1654,52,51,3.76322,5.058,7.89011,4.94255,0.91206,109.09536,8954.79962,2.51349,7.89011
UK,UKD33,551847,4778,70742,12.81913,50.66404,106168,19.23867,169423,30.70108,123404,22.362,82110,14.87912,6,234751,226986,114.15,365,4312,52,51,5.58534,3.74774,9.95353,63,0.97034,70.40008,9287.12436,1.36521,9.95353
UK,UKD34,495193,2440,102160,20.63034,49.70305,97413,19.67172,93117,18.80418,105505,21.30583,96998,19.58792,4,222897,217376,200.6,458,3533,52,51,5.58534,3.82342,9.73144,59.90625,0.97554,73.02758,9304.74134,1.47346,9.73144
UK,UKD35,520915,2275,128025,24.57695,49.06405,97279,18.67464,85966,16.50288,99094,19.02307,110551,21.22246,3,233986,232677,226.27,550,3933,52,51,5.58534,4.29853,9.00532,55.28125,0.93881,82.55633,9268.59664,1.88692,9.00532
UK,UKD36,616046,1881,145137,23.55944,49.7531,116241,18.86888,108001,17.53132,116317,18.88122,130350,21.15913,2,272176,271202,323.75,607,4726,52,51,4.66993,4.27273,9.1239,61.61574,0.95897,88.38773,9273.70605,1.53357,9.1239
UK,UKD37,651112,1630,143460,22.03308,49.21841,132847,20.4031,119608,18.3698,124752,19.15984,130445,20.03419,3,277634,273135,394.76,633,6784,52,51,5.58534,4.39523,8.88858,50.78075,0.93339,92.9235,9226.28785,1.823,8.88858
UK,UKD41,149957,1096,29136,19.42957,50.08569,32649,21.77224,28965,19.31554,30189,20.13177,29018,19.35088,2,60586,61114,135.24,89,1848,52,51,4.66993,4.48056,8.4662,35.40741,0.93113,109.30671,9205.14689,1.91945,8.4662
UK,UKD42,140036,4010,37023,26.4382,49.56297,24609,17.57334,24390,17.41695,23332,16.66143,30682,21.91008,0,65965,70117,34.51,130,1104,52,51,3.75453,5.31667,9.68327,58.59722,1.00724,81.8141,9477.87952,1.03461,9.68327
UK,UKD44,257921,307,75641,29.3272,49.13365,39650,15.37292,51626,20.01621,38780,15.03561,52224,20.24806,3,114496,116190,830.78,256,1586,52,51,4.66993,5.27377,8.66056,13.53472,0.96069,112.40235,9245.39888,2.28019,8.66056
UK,UKD45,395362,394,104176,26.34952,49.58114,68111,17.2275,71580,18.10493,67413,17.05096,84082,21.26709,3,174961,181108,992.39,272,2739,52,51,4.66993,4.53956,8.79639,26.34077,0.95531,102.80627,9248.3807,2.16635,8.79639
